reviews,recommendation,location
"Good doctor.. First time visiting, pleasant experience...will definitely recommend to others to visit.",I recommend the doctor,Bangalore
"Diagnosed well and advised good medicines which cured my infection. I would recommend for others to visit.                                                                  
",I recommend the doctor,Bangalore
My mom is satisfied the way Dr. communicated with her. He expended enough time to check her. Now She is feeling better after taking 2nd dose of medicine.,I recommend the doctor,Bangalore
good experience. Nicely explained everything we asked. Very co-operative and professional. listens all problems,I recommend the doctor,Bangalore
Overall good experience. Felt the doctor was friendly and professional. I recommend my friends if they need.,I recommend the doctor,Bangalore
He seemed to be was in a hurry. Did not take time to listen. During consultation  phone calls and diversion. Prescribed Medicine which is available only at a pharmacy near their clinic. Wrongly misguided me to stop Azithoral and start another Antibiotic. Prescribed not required medicine like Hifenac-P for Throat Infection.,I do not recommend the doctor,Bangalore
"He is very professional and polite.
I would recommend him to my family and friends.
Pleasant and smiling people.",I recommend the doctor,Bangalore
"A visit to a doctor is usually filled with several apprehensions! But dr. Nagaraj makes patient comfortable with his soothing words! His body language,physical appearance,communivation skill etc are excellent!.He is just what a doctor should be!.May his tribe increase!",I recommend the doctor,Bangalore
Overall good experience on first visit,I recommend the doctor,Bangalore
"I had very good experience with Dr. Nagaraj, his approach to the patient is very nice.
he is  very kind, educative and won't ask unnecessary investigations.
 ",I recommend the doctor,Bangalore
excellent... that's all I would say,I recommend the doctor,Bangalore
Doctor explained the medicine and problem very politely. Liked the fact that he didn't recommend unnecessary medicine or supplementary tablet but stressed on proper diet,I recommend the doctor,Bangalore
"my appointment ran on time, Dr Nagaraj was really knowledgeable and made me feel comfortable throughout the appointment! I would highly recommend Infilife Multispeciality hospital",I recommend the doctor,Bangalore
"Very much patient friendly,helpful doctor. He has listened with care all the minor details of patient's problem, and try to prescribe  least medicines.",I recommend the doctor,Bangalore
His treatment was good. But I had the blood report of other hospital. He told that please give blood sample at his lab only because he can't trust sometimes other labs report. Then lisense should be given to one lab only. ,I recommend the doctor,Bangalore
"Good. Understands the problem, analyzes everything before giving the solution",I recommend the doctor,Bangalore
Excellent doctor.  will not load the patient with too much of medicines.  will control with natural diet.,I recommend the doctor,Bangalore
"Hi people,I know everybody is worried about diabetes and always trying to get the best treatment, same case with me, I am 36 years old and diabetic for last 8years, I went to so many places for the treatment but couldn't get the best results, Which finally resulted to lost in confidence, and in January 2019 I visited Bangalore for some personal reason and there I found a centre called Dr mohans institute of diabetes,then I went through the internet and finally I was ready to take one more risk, as I was mostly disappointed by the treatment so for. My HbA1C was nearly 11, I used to have insulin 4 times a day and still my sugar level used to be nearly 500,I went through their treatment and I am recovering in such a way which is incredible , I am thankful to my Almighty Allah who showed me the way, in these 4 months my HbA1C  is 6.2, creatinine again comes down to 0.6 and main thing is I come out of neuropathy, firstly it was difficult for me to open the cap of bottle and now I do Go to gym and do exercise as it doesn't seems that I have been a patient of diabetes ever....Finally I recommend you to Dr mohans institute of diabetes branch malleshwarm Bangalore... The best team I have ever seen in my life, I have again book my air ticket for me and my father.ThanksNadeem from Kashmir",I recommend the doctor,Bangalore
"Had previously visited a couple of doctors  to review my health issues...but my disappointment with them, brought me here to Dr Praveen Gangadhara who is exceptional in this field..having said this he spends quality time with each patient explaining their condition, treatment plan and other queries put forth by us. Within 3 months my sugars were under control with tight monitoring...insulin and tablets dosage have been reduced . Overall I feel healthy and energetic , just like the doctor himself!!!🙂 Thankyou, would definitely recommend everyone to consult him!",I recommend the doctor,Bangalore
"Excellent doctor, my sugar levels are much better now,Hba1c has reduced to 6.8 percent which was close to 10 last one year. Spends quality time with patients and explains treatment plans.Counselling team and other staffs are also courteous.Overall good diabetic centre.",I recommend the doctor,Bangalore
********* ******* ******* ***** ****** *****  *** *** hole team are well counselling towards there Care Plan's. Worth for the Treatement. Past so many years  my sugar & Hba1c level's doesn't came to  the Normal Range. After coming here Dr Praveen has explained in detail about the treatment.  Now my sugar level's & Hba1c level came down . I feel better now.,I recommend the doctor,Bangalore
"Excellent doctor, listens patiently and has a holistic approach.Wonderful team and good set up. Very happy with my sugar control post treatment.",I recommend the doctor,Bangalore
Wonderful Doctor with an even better approach to life makes him a great human being rendering yoeman service to patients 🙏🙏,I recommend the doctor,Bangalore
Very good and extremely happyDoctor knows the patient for over two decades and knows her health condition wellDoctor is very cooperative and friendly ,I recommend the doctor,Bangalore
Normally in Bengaluru all doctors consultant fee Range from 200 to 500 Rs and write constly medicine *** *********** ***** ***** but Dr Girish sir only take 50 Rs and provide good quality of suggestions and medicine...very very humble....God bless you Dr....Thank youChetan ,I recommend the doctor,Bangalore
"Dr. Girish has been a very reliable and trustworthy consultant on health matters to me for the past 18 years. He has been my family doctor and taking care of me and my family's health. I have not come across a more genuine person who is a doctor - a person who has zero interest in money and is solely interested in his patients' welfare.Highly recommended!!!PS: The wait times are really bad, considering he has so many people that trust him and dont mind the wait.",I recommend the doctor,Bangalore
He is a very nice and experience doctor. Many issues which even big hospitals fail to diagnose. He diagnose and cure those in a very simple way.,I recommend the doctor,Bangalore
She is an amazing doctor.. Too friendly. She does expalin it to U in a way it needs to be... Too courteous..,I recommend the doctor,Bangalore
"He is a very ethical, professional, friendly and interacts well with the patient... He talks abt the cause of the illness and medication for it very openly and gives confidence to the patient. We get a kind of sense of being in the Safe Hands!!! ",I recommend the doctor,Bangalore
"Very good doctor i know him for the past two years he has been treating me for sugar & heart, now my sugar is in control ..",I recommend the doctor,Bangalore
"We have been going to DR.ANAND since 3 years , we have never seen such good doctor as he was always available when ever we needed him, his advice and treatment was excellent we recommend DR.ANAND...",I recommend the doctor,Bangalore
Doctor ********* is very good...but very ill managed setup...they don't value your time ... waiting time is more tha 2 hours even if you have prior appointment.... almost I would not recommend here if you don't have 3 to 4 hrs spare time. ,I recommend the doctor,Bangalore
It was good experience and doctor was very friendly  the problems were addressed with care and proper explanation. It was very satisfactory ,I recommend the doctor,Bangalore
"** ** *** **** bad in time management. So the staff, very unfriendly staff, too arogant. You have to spend entire day for consultation here. *** ***** ******** **** *** ",I do not recommend the doctor,Bangalore
One has to wait minimum 3 to 4 hours for consultation it is better patients carry food there is no time management doctor should properly organise appointment and consultation as most of the diabetic patients are senior citizens with other health complications ,I do not recommend the doctor,Bangalore
"We have to wait here for 4 hours to see the doctor,even if u got appointment.Its very miserable to wait here.",I do not recommend the doctor,Bangalore
Very good doctor but wait time in prashant hospital  is miserable.. Nearly takes 4 hours to meet this doctor.. I took my mother for diabetic check up.,I do not recommend the doctor,Bangalore
Treatment was done very well for my 8 year old Son Mohammad Fahadulla Shariff. Doctor advice very friendly & gave us good advise too. Thanks.,I recommend the doctor,Bangalore
Doctor was good but everything is costly inside the hospital. In practo charges were showing 200 but they charged me double of it for small tratment.,I recommend the doctor,Bangalore
"Our family has been visiting this doctor from past 35 years, old, young and kids alike. Very dependable doctor, doesn't drug unnecessarily. Highly professional approach *** ****** ***** ***** ********* **** ****** **** ************* ********* *** ********",I recommend the doctor,Bangalore
** ** **** **** ****** *** explains the problem with example I satisfied with his service and I recommend strongly ,I recommend the doctor,Bangalore
"It was good, he is like a family doctor and we visit regularly to this doctor onlyKindly improve the pharmacy process of keeping tablets in stock and avoid freshers interacting with the patients at pharmacy. The concerned pharmacist was unavailable and the new guy was helpless and didn't know the alternative of the particular tablet",I recommend the doctor,Bangalore
I had visited the doctor several times earlier. He was very instrumental and decisive in getting me out of uribe catheter almost 1.5 years ago...Since then he is our family physician,I recommend the doctor,Bangalore
"Very good tretment,FriendlyGood attitudeNise personVery good responceSatisfaction with is treatment",I recommend the doctor,Bangalore
"I am new to the city and with no regular doctor i was really worried when I caught a bad cold with fever that refused to go for three days.  I fixed an appointment with Dr. Aslam through practo. Initially I was satisfied as he's a good communicator *** ******* ************* ****** *** ** *****  He said I had an allergy.  The cold went away for 3 days but fever returned with severe shivering after 5 days.  When i went back to him, he said it's a viral and started anti-biotics but I had no relief for 3 days so went back.  He seemed very casual even though I kept saying that I have never felt this sick and weak and couldn't bear the shivering.  It was me who told him that perhaps we need a blood investigation to which he said ""we haven't done one, right? Let's do one""! 2 days later I called to ask if we need to change treatment as I was getting worst, but he just kept saying ""finish the treatment"" Another day later I fainted at my son's PTM and I had to admitted due to dangerously low BP. The hospital was surprised that I was on such low dose of anti-biotics even though it was for 2 weeks and that doctor didn't worry about low BP.",I do not recommend the doctor,Bangalore
He is good doctor and the way of handling and speaking with patients is really good....and treatment is also good,I recommend the doctor,Bangalore
"He is excellent, patient and gives nice advice. Medicines prescribed worked as intended. Wait time is also less and doctor is more reachable.",I recommend the doctor,Bangalore
*** ***** ** *** ** *** **** ******* * ***** He treats his patients in a very healthy manner n makes the environment very comfortable for the patient. Due to which it becomes so easy to share our health problems..******* ******* ****** * **** ***** * ***** ** ********** ,I recommend the doctor,Bangalore
everything is good *** ****** ***** **** ** *** ****** **** ********* *** friendliness and communication skills was good but my request is pls he should come on time r else 15mins late ok it will take more than 30mins thats remaining is good,I recommend the doctor,Bangalore
Everything nice but staff are not good..they dont even know how to behave with customers..they wont respect our words. ,I recommend the doctor,Bangalore
"Doctor analysed my daughter's problem have the medicine, wherein she was alright within two days. Very gud doctor.",I recommend the doctor,Bangalore
"A very experienced Pediatrician, he explains very patiently.. u will be satisfied with his response, wait time to meet him is too long.. better get the appointment in advance..",I recommend the doctor,Bangalore
"I would like to provide feedback for Dr Pramila. I have consulted her during my pregnancy, right from the first time we consulted her:1. She is very friendly, caring and not a money dr like everyone else.2. Do not suggested unnecessary tests or medication*** *** *** **** ********** she prescribed the medicines which are really needed, you can sense the change after taking them4. She prescribed the supplements which really helps, we have a healthy baby, thanks to Dr Pramila5. You can call her when needed, she will always answer, such a humble doctor, God bless you m'am6. Her fees are always on the lower side7. Staff are very good, they always pay attention when you need any help8. After nine months with Dr Pramila, finally we have a handsome healthy baby boy, thank you Dr Pramila for your kind words and your services, such kind of down to earth doctor like you are very hard to find these days9. We even visited her after the delivery and have given sweets to her and her staff, they have done a good job!The only cons we can say here is the clinic took appointment on a first-come-first-serve basis, they don't give importance for appointment via phone call which is totally fine consider the services and rates providedI strongly suggest parents-to-be to consult her once/twice and then take your own decision",I recommend the doctor,Bangalore
"good. she was on time, listened carefully and gave a good respond. the only thing I shocked was, for one problem which mostly could have been solved with one or two tablets she gave a big list of it...so other than that I think everything else was fine ",I recommend the doctor,Bangalore
The experience with the doctor was good. She is very soft spoken and listens to your problems patiently and gave proper guidance. The only problem is I had to wait for 50 minutes for my appointment in spite of booking it much in advance because some walk in patients just entered the doctor's cabin without them being called. The reception staff should be more organised.,I recommend the doctor,Bangalore
The doctor is very nice .........she has smiling face n listen patient problem very carefully...........i really like dat doctor *,I recommend the doctor,Bangalore
Doctor is very calm and clarifies the doubts patiently and clearly. It was a nice and pleasant visit.,I recommend the doctor,Bangalore
Doctor is very calm and a smiling face. She patiently heard all our concerns and gave very good advice. I would recommend her for al ladies related issues. ,I recommend the doctor,Bangalore
Dr was very soft-spoken and the medicines she recommended was very good and relieving. I went to the hospital on Monday and my problem externally was cured by Wednesday. I think my experience with Dr Pramila was a 10/10 experience,I recommend the doctor,Bangalore
"yes , she was very good care taker , and her consultant charges is not more , v feel good comfort to met her and her ways.",I recommend the doctor,Bangalore
Very Nice Person and Friendly. Highly experienced and Patient Friendly. Very comfortable in talking with Doctor.,I recommend the doctor,Bangalore
"Extremely well, she is a great doctor. I have seen hundreds of doctors since been in medical profession. Today went to show my wife to this doctor, I found her relationship with the patient extremely loving and caring. ",I recommend the doctor,Bangalore
She was ready to listen to whatever we say. She was warm and smiling. She was only positive throughout the consultation.,I recommend the doctor,Bangalore
Very nice; loving and caring doctor...Listened patiently to our quieries and answered very well...Would recommend this loving person and friend for any gynec related problems...Awesome experience.,I recommend the doctor,Bangalore
"Dr. Pramila is very caring and it was very much satisfying. She considers all our circumstances and situation, and provide guidance. Thank you Dr. Pramila for such a service.",I recommend the doctor,Bangalore
It was very good exp with this doc. Very calm and cool. We were asking so many questions and doc is not hesitate to answering those questions. We feel like talking to our friend. :-),I recommend the doctor,Bangalore
"Doctor is of very kind nature, smiling face and encouraging words. She is not for unnecessary tests and hasty scanning.",I recommend the doctor,Bangalore
"She had complete patience to listen to all our talks. She is kind enough, Knowledgeable and Easy to approach.. I would recommend Pramila to others as well.",I recommend the doctor,Bangalore
She is very nice and understands the problem and give right  guidance..,I recommend the doctor,Bangalore
she is excellently educative.,I recommend the doctor,Bangalore
Very good doctor..  Very kind and informative..  My wife felt comfortable with this doctor..  Very much recommended.. ,I recommend the doctor,Bangalore
Very experienced. Cariing and takes time to understand the problem. Very Good counselling.,I recommend the doctor,Bangalore
"Dr. Srihari is always available, he has personalized service and goes out of his way to “problem solve” using all of his contacts *** ********* to offer multiple solutions. He is also working hard to improve access to quality medical care without patients going bankrupt. He is also a  wonderful and a straight forward spell caster that brings back joy and happiness into all patients life!! I would highly recommend Dr. Srihari to anyone .....",I recommend the doctor,Bangalore
Dr Srihari understands the problem and looks to solve the root cause and his treatment methods are very helpful and accurate. Most importantly he is honest and straightforward and accurate. ,I recommend the doctor,Bangalore
"He is very good Doctor.He will find out the ill easily.I would like to thank him for his talent.I was suffering from back pain. i expended more than 5 K for test but no result at all. Finally i consulted Hari, He identified as vitamin d3 deficiency. And now its gone completely",I recommend the doctor,Bangalore
*** ** * * **** ****** *** sweet person as the way she treats her.p patience so good way like we are her family really fan of you mam may allah bless you with long and healthy life i really thank her for every thing she suggested me in medicane,I recommend the doctor,Bangalore
The doctor is really great and doesn't recommend unnecessary treatments or scans. Very professional and goes to the root cause rather than superficial treatment or expensive scans. The front desk and the assistant who sends people inside the doctor's chamber are not professional or don't consider much if you have booked online. No matter what time you book they will send you as a last patient. When i asked the front desk she directed me to the assistant and vice versa. Next time i will be careful regarding this. ,I recommend the doctor,Bangalore
"Dr Syeda is a fantanstic doctor....she will give you time...will listen to ur problem...will provide you suitable solution and the most important she will make you feel like"" its not a big thing you will be just fine""....no matter how serious your condition may be ...she will not make you feel that pressure or tension.....Thank you mam...! ",I recommend the doctor,Bangalore
"She is well expertised into Cardiology. Really the way of treating and examining the patient is very keen. I suggest to every one, we felled very confident. Her words are impressive to the patient. She suggested some medicines which are very correct, she generally refuses unnecessary tests which are irrelevant to the age group. Her treatment procedures are likely to be followed by UK Medical Association. ",I recommend the doctor,Bangalore
I highly recommend Dr syeda☺️She had helped me with my heart palpitations and the caused was anxiety,I recommend the doctor,Bangalore
"Great doctor's, ***** ********** ND friendly staff on the whole a very good experience. Keep it up frontline.",I recommend the doctor,Bangalore
Dr. Sayeeda Fathimunnisa helped me recognised what medical situation I was going throug. I was been well informed my situation and simultaneously I am been treated. Dr. Prevented all unwanted tests and unwanted medicines which were not suitable for my condition. I personally recommend each and every one to have a checkup with Dr. Sayeeda Fathimunnisa in regards to heart and lungs. She is extremely good at her profession. ,I recommend the doctor,Bangalore
she  is very good  docter she treat  patients  very well may allah give loads of reward for her for this work,I recommend the doctor,Bangalore
"Visited for my wife, she had to get echo and ecg, very friendly doctor . Same time checked my echo and ecg for myself also. Very satisfied with the visit.",I recommend the doctor,Bangalore
Good and very friendly down to earth doctor explain well  and take care of patient very well *** ***** **** ********,I recommend the doctor,Bangalore
Most understandable most friendly highly qualified..Complete and gunen explation about the issue...,I recommend the doctor,Bangalore
I went to see doctor for irregular heart palpitations and really happy with the response. She listened to me very patiently and provide excellent explanation of the cause. I would highly recommend ,I recommend the doctor,Bangalore
They treated in very well manner the staff and all everyone is very pleasing ..Syed fathimunnisa madam ***** ********* ** *******  very nominal charges I have not seen this low price of treatment in Bangalore city.....god  bless u all,I recommend the doctor,Bangalore
********** doctor is very calm *** ************** ****** ********* ** **** **** *** no unnecessary treatment will be done,I recommend the doctor,Bangalore
*** *** ** ***** *** saved my kid.  I had lost hope when I got to the issue with my kid but when he spoke to me I felt some kind of feeling which I had never experienced.  He made me think more confidently but on the same note he was telling who complicated was my kid condition.  but with his experience and magic hands my kid's surgery was successful and 2 years happy kid. ,I recommend the doctor,Bangalore
**** ********* ******** 8 years back not only he saved my 4 year old son's life but also mine and my wife's lives  too. We will remember you for whole of our life sir🙏 ,I recommend the doctor,Bangalore
Awesome doctor and he knows how to make patients comfortable .he is very friendly and calm people.truly adorable with his support,I do not recommend the doctor,Bangalore
"Upfront, highly confident, straight to the point and the best doctor available for paediatric surgery in bangalore. I am satisfied to the core and would give a rating 10/10. There is a bit of waiting time but that is fine as he keeps very very busy. ",I recommend the doctor,Bangalore
"The Dr is very ************* *** very friendly, down to earth and very satisfied with the treatment.",I recommend the doctor,Bangalore
Doctor with beauty & brains .no second thought about ********** ** treatment .. one of the ******* doctor of bangalore who can treat any kind of illness...thank u for the excellent service,I recommend the doctor,Bangalore
** ** * ********* ******* He understands our problems and provided valuable suggestion. We are happy for his suggest.,I recommend the doctor,Bangalore
Very friendly doctor.  Listens to new patients patiently and explains everything clearly.  Overall I had a very good experience.  Thanks a lot Dr. Harsha.,I recommend the doctor,Bangalore
We visited the doctor this evening for my mom's arthritis and some side effects of related medicines. He listens very patiently. He is very friendly and approachable and puts you at ease within the first minute. He takes his time .. asks questions... Checks the patient thoroughly and then prescribes medicines only if required. You get a feeling that he sincerely cares about your well-being and not just performing his duty. We were very satisfied with the meeting and will surely recommend him to others too.,I recommend the doctor,Bangalore
Dr. Harsha is a **** ************* *** open minded doctor who listens to the patients very patiently and is very diligent when it comes to examination and advising the course of action. He advises only the necessary remediation. A recommended physician for sure.,I recommend the doctor,Bangalore
Doctor is so friendly and approachable.He listens to our problems carefully and prescribe the medicines according to the test taken....gradually increases the dosage. ,I recommend the doctor,Bangalore
"The doctor is very soft-spoken, and takes time to ask things in detail. Although the clinic setup is a bit small, the experience was alright. It's always better to call ahead and take an appointment​ rather than walking in. ",I recommend the doctor,Bangalore
"She listens patiently. Jovial and professional in her work.If can be seen from her rich experience, she makes the patients comfortable",I recommend the doctor,Bangalore
Very goodShe listens to each and every thing and explains things clearly Perfect Doctor 10/10Thanks,I recommend the doctor,Bangalore
She is absolutely friendly and understanding with her patients . Provides the correction amount of medicine with no extra medical tests done . Would highly recommend Dr. Srividya..,I recommend the doctor,Bangalore
"EXCELLENT! Well experienced and dedicated doctor. Though she's an elderly person, she treats you in a friendly manner and listens to you with utmost patience. Assures you if u have any misconceptions.  Just feel free to tell her about the problems you are facing. The way she counsels you is just enough to recover from your illness. I would recommend her to anyone I know:)",I recommend the doctor,Bangalore
All my questions were answered. I called back and expressed a concern to which the doctor addressed immediately. I am very grateful for that.,I recommend the doctor,Bangalore
Consultation fees for this doctor on procto shows approximate 100rs however he charged 350 rs just to prescribe tablets even after course completion neck pain was not releived and had to consult another doctor.Bad Experience ever.,I do not recommend the doctor,Bangalore
"**** **** *******  he just gives 2 injections And problem gets solved,  instead of going to big hospitals and spending money,  just visit him once and try,  don't think clinic is not nice but the way he treats is very good. ",I recommend the doctor,Bangalore
Practo fee is showing RS.100 but I was charged RS. 500 for consultation which was expensive.Doctors behaviour was good though.,I do not recommend the doctor,Bangalore
I dnt recommend this doctor... If you see his clinic it self you will get to know.So better to avoid especially professionalsThanks,I do not recommend the doctor,Bangalore
"Very friendly and understanding .Listened really carefully what all I was going through , he did not recommend unnecessary tests.And I felt so better even after first dose he prescribed.I definitely recommend Dr.Aneesh .",I recommend the doctor,Bangalore
Explains the problems really well and doesn't rely on unnecessary tests and medicines. He gave proper attention to the issue and explained it well. ,I recommend the doctor,Bangalore
"My husband had a viral fever, & mother had leg pain. Dr. Aneesh is very cool,  was very gentle and took time to explain the causes and cure. Some doctors don't go to the depth of the illness and do not explain well, they will be in a hurry. But Dr. Aneesh gave ** **** treatment. Wishing him the best.",I recommend the doctor,Bangalore
Doctor Aneesh is very friendly and explains health issue in detail. Also I am very satisfied with his treatment.,I recommend the doctor,Bangalore
I highly recommend this doctor. I went for severe cold and unlike other doctors he explained why i am getting fever *** **** *** ********* ********* ** ****** ** ****** Very friendly and take time for attending each patients. Generally other doctors take just 2-3 mins for cold/Fever but this doctor took 10 mins to understand my cold and explained.,I recommend the doctor,Bangalore
"Great doctor, took his time to explain my ailment and was very friendly *** ************** Would definitely recommend him to everyone",I recommend the doctor,Bangalore
"An experienced and thoroughly professional doctor. A simple, genuine, down-to-earth and a non-commercial medical practitioner. ",I recommend the doctor,Bangalore
"** ************* ***** ** * ******* ******* *** ******** ******* ***** he understands the concern and gives a right treatment , while we come out of his clinic definately we can cme out confidently and no need to worry bout our disease .. Thank you RegardsPraveen",I recommend the doctor,Bangalore
Very nice Doctor..He will give accurate Treatment Very Much satisfied with his Treatment..I would recommend all Patients who is Suffering from Diabetes and BP *** ******** ********* Value For Money and Time,I recommend the doctor,Bangalore
"We are visiting Dr Arun from past 1 year, he is friendly *** ******** ** ********** he doesn't prescribe tests or medicines unnecessarily until unless there is necessary. He Explains and gives confidence regarding health issues to the patient * *** ** ***  **** ********* * **** ***** ",I recommend the doctor,Bangalore
"what a dynamic doctor he is . I am quite impressed with the way he deals with the patient . very humble and listen to your  problem with patience and gives resolution . I went to many doctors but did not get resolution , once i met him he not only diagnosed the problem but provided a better resolution . 👍",I recommend the doctor,Bangalore
Awesome dr. Treat patients very nicely and in a professional way. The treatment is really amazing. We visit him for any issues and he is always helpful and caring. Need more doctors like him.,I recommend the doctor,Bangalore
"I had been to this doctor for arthritis , I have consulted several doctors for the same it didn’t reduced.  After consulting him feeling betterThank u sir",I recommend the doctor,Bangalore
I had been for loose motions treatment... He treated me with out antibiotics n i am improved in a day... Thank u so much.,I recommend the doctor,Bangalore
I had been to this doctor for reccurent urinary tract infection. I was very happy with the  the way he explains about the condition treatment method  n precaution  i was improved in 2 days . doctor was very friendly ,I recommend the doctor,Bangalore
Went for dengue fever..  Treated  me with out antibiotic  n very friendly nature..  Explains in detail about the disease  . Felt very happy n recovered in 2 days,I recommend the doctor,Bangalore
Explained  details about the illness and treatment modalities  . Course of the treatment medicines n diet.. improved in a day...,I recommend the doctor,Bangalore
i highly recommend  Dr Jagadeesh Chandra .. very nice person and  Friendly .....reachable most of time ,I recommend the doctor,Bangalore
"Have you seen any doctor returning your money? Well, that is what exactly happens to me.  My father-in-law, who is from Kullu visited Bangalore and had a gallbladder stone treatment. Treatment happened under careful observations of Dr. JagaDish, Dr. Munni Reddy, and Dr. Vijay Kumar.  My Father-in-Law was very happy with the treatment and consultations he got from Dr. Jagadish. Father-In-Law went back to Kullu but he is still under treatment for his thyroid from Dr. Jagadish. He does his test and scan in Kullu and we take consultations in Bangalore from Dr. Jagadish. So last time when I visited him for my father-in-law's consulation he returned the consultation fee and asked me to come directly into the office from next time onwards.One can do such things only if he is actually meant to serve people. We are visiting him now for last 3 years now and there has been no change in the level of treatment.  I would recommend everyone to visit him once, you won't regret it.",I recommend the doctor,Bangalore
doctor is very friendly and he problems very carefully and advise nice. I have been consulting with him more than 8 years now.,I recommend the doctor,Bangalore
Doctor is qualified. Very humanely. Communication and convincing skill is fantastic. Co-operative.Thanks,I recommend the doctor,Bangalore
"A Big No to this Doctor and Sagar Hospital. I had taken my mom for fever and tiredness to sagar emergency and they treated well, however doctor Jagdish Chandra suggested to admit. As part of the treatment he had taken all ********** test such as x ray, scan, HiNI test and took culture test for 3 times without informing us. We were absolutely shocked to see this at the time of bill payment which was 73000. * ********* ***** ******* ******** *** * ****** *** ****** **** *** I recommend keep away from doctor.",I do not recommend the doctor,Bangalore
Convinces the patient very calmly and soothingly explains the cause of the disease and the remedy provided was very useful and he treated m sister also and she's doing very well and also treated one of our family frnds and doing excellent in his health,I recommend the doctor,Bangalore
Excellent Doctor and very careful about the type of prescription to the patient. The way of dealing with the patient is excellent.,I recommend the doctor,Bangalore
"Approchable, friendly Doctor. Looking at the condition of the patient offers suitable guidance and prescribes the right approch towards balalcing the health.",I recommend the doctor,Bangalore
Dr. Jagadish is one of the few doctors who actually care for their patients. Carefully examins them. Provieds valuable suggestions. As a doctor he is humble and down to earth person.,I recommend the doctor,Bangalore
Very good doctor good explanation of health genuine leading regarding health tips friendly and joyal,I recommend the doctor,Bangalore
Doctor Friendly nature with me Good atmosphere in hospital very cleaned and clear  Excellent service ,I recommend the doctor,Bangalore
Dr Jagadeesh Chandra has a lot of patience with his patient. I am consulting Dr Jagadeesh Chandra for almost a decade. He is wonderful and always helpful. I have always recovered fast. ,I recommend the doctor,Bangalore
Dr. Gagadeesh Chandra is an excellent physician in my experience *** *********** More care n gud explanations,I recommend the doctor,Bangalore
He was very Good! Spent quality time explaining& minimum medication. It was a casual chat too! We need more doctors like him,I recommend the doctor,Bangalore
****** *********** **** ****** *** **** ****** ********* ** ***  He treated well. He advised proper food . He ordered sisters to take immediate action. Immediately he recognised the cause for the disease *** **** ****** **********,I recommend the doctor,Bangalore
Yes Doctor Jagdish Chandra is friendly with the patient. He treats the patient with the simple method. ,I recommend the doctor,Bangalore
Doctor patiently listened to my health issue. He took detailed previous case history perfectly. Very down to earth behaviour towards his patients. I strongly recommend,I recommend the doctor,Bangalore
Good consultation. Doctor gave enough time and attention.  Very professional consultation. Suggested minimum required medicine which is a plus now a days.,I recommend the doctor,Bangalore
He is one of the very well experienced doctor he is one of best doctor may God bless him with good health and happiness.,I recommend the doctor,Bangalore
I had already booked the appointment and the doctor did not appear for 20min almost I was unwell and had to wait on road in pain.. The doctor does not have a card machine also to swipe which made it even more difficult for me ,I do not recommend the doctor,Bangalore
Doctor is very polite. Listened very paitaintly to the problem. Gave pretty much time to discuss about my health problem.,I recommend the doctor,Bangalore
"Good listener and adviser, understanding the problem; apart from that finding the clinic was a bit difficult.",I recommend the doctor,Bangalore
Nice doctor...*** ** * *********** *** ****** ***....affordable fee  charges for other medication also good comparatively.,I recommend the doctor,Bangalore
"Doctor showed patience to listen to me and then analysed, discussing about various possibilities. He was friendly and prescribed normal medicines which was essential.",I recommend the doctor,Bangalore
"Dr Shashidhar is Good Doctor and Responsible person, responsible job  and  don't do any ediet work, dotcor u r intelligency work  ",I recommend the doctor,Bangalore
"One of the main reasons of using the Practo app is to get prompt responses from the doctors. Patients are relieved when they see the responses from the professionals. Dr. Anil has always been prompt in responding to queries and provides suggestions or further steps in a very polite manner. I have not got a chance to meet him in person but must say the prompt responses from him has made me relive my stress several times. Thank You, Dr. Anil ",I recommend the doctor,Bangalore
"The appointment started on time. the doctor is young and at first i hesitated but he made me feel at ease. he explained me what exactly is wrong and also told me how i can prevent it in the future. unlike other doctors, he takes the time to answer questions well. i have visited many general physicians but this doctor actually had time to talk to the patient which i feel is good.",I recommend the doctor,Bangalore
"I was suffering from cough and cold each and every month & my old physician used to give me antibiotics everytime. But, Dr. Anil solved my problem without (yes, WITHOUT) giving me any medicine (not even anti-allergic or multi-vitamins).He just changed my eating habits to build my body's natural immunity and solved the constant cough and cold problem without any medicine.Now it's been almost 1 year since I consulted him and everything's fine.",I recommend the doctor,Bangalore
"Very professional. Explains the issue clearly . Fees also very less. Medicines prescribed were also of low cost. When there is rush, you may have to wait because he takes some time with each patient. ",I recommend the doctor,Bangalore
Really helpful suggestion. Doctor took sufficient time to explain the details. Highly recommended for medical related issues.,I recommend the doctor,Bangalore
"Great Experience. Doctor took sufficient time to explain the details. All doubts were cleared. I will be taking the suggested treatment in coming weeks. 

Highly recommended for all nutrition related issues.
",I recommend the doctor,Bangalore
I felt much satisfied with doctors treatment and things he explained us . Would consult him again when required . Happy by his approach.,I recommend the doctor,Bangalore
"Awesome, and great experience. Helpful for first consultant is of taking medicine.Thanks for reply me Dr. Anil Kumar Jain.",I recommend the doctor,Bangalore
