reviews,recommendation,location
"excellent ,, went for sugar problem  with the new and leftest technology   treated.. very happy . pl visit  for your diabitic problem",I recommend the doctor,Mumbai
I think I have found the all in one doctor for my overall health care. Feel extremely blessedly to be under the guidance of Dr.Harshad Shah,I recommend the doctor,Mumbai
Very happy with the way I was explained. Already feeling a lot better. Thank you so much. Would certainly recommend. ,I recommend the doctor,Mumbai
Very good experience. Got the correct and timely advice on treatment and medication. Helped me to overcome my problems quickly.,I recommend the doctor,Mumbai
"The doctor explained very well about the problem and solution for it . Many misconceptions cleared. Made me feel comfortable at once. 
would surely recommend . 
",I recommend the doctor,Mumbai
He is so experienced that by merely single appointed u get to know big difference And he is so friendly with children I have been visiting since 20 yearsHe is like my family doctor ,I recommend the doctor,Mumbai
"Doctor doesn't ask for any previous health records/history. ******** * *** ***** *** ****** ********* *** doctor doesn't listen. Instead if there is fever, he would directly start the treatment and won't allow any further question from the patient. This treatment involve giving two injections of paracetamol and anti-allergic *** **** ** ***** ** *** *** ******** *** **** **** ****** After a day from consulting the doctor, * *** *** ****** ***** *** ***** I again went but he again gave the same treatment and medicines *** ** ***** ** *** ***** **** ",I do not recommend the doctor,Mumbai
"I had to wait for an hour and a half to reach my turn. When i was called for my turn, i again had to wait for half an hour inside Doctor’s clinic. There is a lot of chaos and no organisation at all. Patients who are literally in pain internally may die out of pain by the time they reach their turn. There is literally no proper explanation as to what happened, how it happened and what precautions to take care, ******** ***** You are just sent for your tests, handed over the medicines, that’s all. Also, you can’t take a prior appointment which means you indirectly have to wait only for your turn after you reach there which makes so sense.",I do not recommend the doctor,Mumbai
Doctor is very down to earth while communicating. Affordable price. And medicines given by her was good and helpful,I recommend the doctor,Mumbai
he is a very friendly and polite doctor. doesn't recommend for tests if not required and medicines are also not too many.,I recommend the doctor,Mumbai
Extremely professional and objective. Believes that the medical profession is a service and has displayed a spectacular level of communication between him and his patients. ,I recommend the doctor,Mumbai
"I went in for a third opinion over the road injury I had sustained when I fell from the bike. My past two experiences were very painful when it came to redressing the wound. But this time with Dr Bathla it seemed effortless and without experiencing so much of wound trauma, good advice over the medication as well ",I recommend the doctor,Mumbai
Nice humble person. Listen to your problems before getting into conclusion. Very much experienced. Will definitely recommend.,I recommend the doctor,Mumbai
"Very much experienced, listen and understand the problem, very good. Medicines are also given free of cost.",I recommend the doctor,Mumbai
Doctor gave proper time and checked for the symptoms. He also provided free medicine. Will recommend to visit the doctor. ,I recommend the doctor,Mumbai
"Very good doc, humble *** ***** **** ********** I am happy n recommend doc to others. Given free medicine ",I recommend the doctor,Mumbai
Dr Nitin Patankar is a very approchable dr. Listened patiently to me. He can make quick decision. No confusion. I feel he is a confident and good doctor. Also has empathy for patients.,I recommend the doctor,Mumbai
Good doctor n gives a very patient hearing understand the concerns not adopts the plans accordingly. ,I recommend the doctor,Mumbai
"Doctor Tambe knew exactly what he was dealing with. He explained the issue very simply and mentioned in details what is likely to happen over the next 7 days because of the fever. He was also very friendly, calmly answered every question that we had, and more importantly, he made us feel at ease about the illness and gave reassurance that there is nothing to be worried about. That is what a person and his family are looking for when getting hospitalized for the first time. He also has a very efficient team.",I recommend the doctor,Mumbai
Doctor is having good experience in treating patients with  infectious deceases ....I observed that line of treatment is world class.,I recommend the doctor,Mumbai
"I have been there for 6 days and doctor comes and ask how are you just like relative never explained anything after 2 days **** *** **** ** ******* ****** *** done several test like ecg ,x-ray whereas I never complain about breathing issues and my count was also good but still every day he used to come and say will give you discharge but never 3 days they starch it like that only after that they only give me becasoul to eat ....and made bill of 1 lack 70 thousand . And also feel doctor is not proffesional at all if I compalin for stomach pain then they send some other doctor and add charge of their visit like 3000 RS . ******** *** ****** **** *** *** ** *** ******",I do not recommend the doctor,Mumbai
"I was very satisfied with the doctor, as he patiently heard me thru, checked my parameters n explained the prescription in detail. There was always a smile n did not rush thru the appointment.",I do not recommend the doctor,Mumbai
Doctor Rahul Tambe is very clear about his diagnosis of the patients ailment. Treatment style is also fast. He also explains what should be done and not done. He should be a little more spaced for time as this is our experience during the hospitalisation of my son during 28.08.18 to 30.0818. overall experience has been very good.,I recommend the doctor,Mumbai
Extremely unprofessional! Was in hurry to leave . No proper explanation was given ! Could have been better,I do not recommend the doctor,Mumbai
*********** ***** **** ********** ******* ************* *** ******** Unhelpful and unprofessional. I don't recommend him. ,I do not recommend the doctor,Mumbai
"On March 11, 2019, my 68 year old mother was experiencing severe weakness and breathlessness and her condition was worsening. On consultation with Dr. Gaurish Shetty, we admitted her to BhaktiVedanta hospital. Dr. Gaurish accurately diagnosed sympotoms of swine flu and immediately started treatment on those lines. Medical reports next day confirmed the diagnosis and we had to shift her to Kokilaben since BhaktiVedanta did not have isolated ICUs. She remained there for another 11 days but thanks to Dr. Gaurish's accurate diagnosis and swift treatment, the initial danger passed and now she is doing well. Thank you doctor. ",I recommend the doctor,Mumbai
A very Brilliant Doctor did proper assesment on time hence saved the life of my Husband. Convinced my husband of the severity of the disease otherwise he was reluctant to take treatment. I am really grateful to him for his timely attention since he came even on sunday for visit as it was an medical emergency. The medications that he prescribes are hailed as wonder drugs.May the Almighty shower his choicest blessings upon him.,I recommend the doctor,Mumbai
The doctor ** ** ************* *** knows how to treat his patients. Not only physically but mentally the patients are comfortable with him. He has the magic wand that helps **** patient instantly.,I recommend the doctor,Mumbai
went there to consult for my fiance. the doctor ****** ************* ** ** in a hurry to finish off all the appointments. there was no or very less interaction from his side. it simply seemed as if we were sitting and questioning an officer ** *** ************ who is least interested to talk.this is the first time practo reviews didn't help ,I do not recommend the doctor,Mumbai
Visited Dr Gaurish for the first time and was happy with the time he gave me to explain my concern and gave a complete explanation about my health. ,I recommend the doctor,Mumbai
"Doctor was very patient n heard abt my problems from A to Z.. he was nice enough to tell me about the current situation without scaring me and paid heed to all my complaints.  His treatment has been effective so far. I would recommend people to go to him just for his simplicity,  humilty and 100%results. And hes very economical... ",I recommend the doctor,Mumbai
Very soft spoken and good communication with all.My own story when i come to know about my daibeties and he assured that i will be fine and controlled sugar level if i will regular workout and walking jogging..Most best experience is when i was on Insuline injection and out of station n my sugar getting down till 55 non fasting and he attended my call at mid night and guidance how i control my sugar..he helped like frind...,I recommend the doctor,Mumbai
"Good Doctor and also he use modern techniques i.e. perception via printout.visited for 3-4 times for different health related issues. i.e headache, Diabetes (wife) and lever pain.Very soft spoken and always gave friendly advice.",I recommend the doctor,Mumbai
He is a brilliant doctor. He heard all my queries and made sure I was comfortable.*** ********* **** ** ********** *** *** ******* ****** *** I was well in no time.,I recommend the doctor,Mumbai
Dr. Gaurish is compassionate *** **************I got treated for my uncontrolled sugar levels.I am very satisfied with the treatment and practical advices.,I recommend the doctor,Mumbai
Great. **** ********* ***** *** ******** My entire family trusts him . Hospital is neat and clean. Highly recommended.,I recommend the doctor,Mumbai
Doctor was not at all serious.I am not at all satisfied with the treatment.I will give 0 out of 5.He didn't check properly.He was in a rush to leave hospital.No patient interaction.Padoctor.Wont recommend him to anyone,I do not recommend the doctor,Mumbai
Dr. Mengar has been our family doctor since my birth. He is quick with his diagnosis and his calm nature is what you need when you are unwell.Dr. Mengar will always be my first choice.,I recommend the doctor,Mumbai
"best family physician, listen to your all query and Will answer all your questions.understand your problem well and provide best treatment/solution /advice/suggession",I recommend the doctor,Mumbai
"I have very good experience of Dr. Vora ,he is excellent doctor and always diagnose the patient very carefully ,also explain the causes of disease when asked for.The medicines are also precise and give relief in his first visit ..The charges of doctor is also very economical...I will strongly recommend Doctor B.N Vora",I recommend the doctor,Mumbai
Only needed a prescription as I already had test results. Dr Nichani was straight and to the point with a very reasonably priced fee. ,I recommend the doctor,Mumbai
"Very down-to-earth doctor, my mom had a bad cut on her hand and I had watery eyes. He attended to both of us, listened to our symptoms patiently and gave tetanus shot to my mom and prescribed an eye drop to me.Very polite, excellent approach to patients, no-nonsense approach. Did not prescribe unnecessary medicines or tests that many other doctors do (at least that has been our experience with many doctors in recent times). Will definitely go back here whenever needed. Recommended 100%.",I recommend the doctor,Mumbai
"have been going to him since 20 years now, he is someone trust completely, very friendly, explains health issues and satisfactory treatment.  ",I recommend the doctor,Mumbai
A very amicable person to talk to and interact with with your problems. He was very patient and the greatest part was that he creates that ambiance wherein the patient will feel comfortable and want to get treated by this doctor which according to me is very important. Thank you doctor. ,I recommend the doctor,Mumbai
 A VERY HOMLY DOC TO TALK . HE LISTENED TO MY COMPLAINTS VERY NICELY. WILL RECOMMEND OTHERS FOR TREATMENT,I recommend the doctor,Mumbai
*****  ****** * really good with patients and has a sense of humour too. Thank you for all your help doc. ,I recommend the doctor,Mumbai
I  got Dr Dhuri’s ref thru Practo only and I was not very sure about him but when I meet him he listen all my problem and prescribed medicine and within 1 day of medication I recover completely.. thank you Dr Dhuri ,I recommend the doctor,Mumbai
 I've taken his treatment since I was a kid. He is like family.Very Genuine doctor. My parents still prefer him over other doctors. He is Very helpful.,I recommend the doctor,Mumbai
**** ****** ** ******* Extensive knowledge with huge experience.Very friendly & polite toward patients. ,I recommend the doctor,Mumbai
Doctor is very kind and good listener she examined me well and provided necessary medicine by herself only she was that kind of doctor who doesn't proscribe medication. Overall good experience. ,I recommend the doctor,Mumbai
She is very kind. She explains the issue in detail which is really great. She gives you only necessary medication. Very friendly indeed.,I recommend the doctor,Mumbai
"I was very disturbed where i had sever hair loss and used to avoid going out, there i come to DNCC and i met doctor, she gave me confidence that i will have new hair , hair growth and hair loss will stop. Since last two months i am in her treatment. I can see new growth as well as my hair loss is completely stopped Ambience and staff is very good and carrying now i have got my confidence back. and last but not forgetting all the efforts by Dr.nishita. Great thank u and all the best for clinic and your wonderful caring staff.
",I recommend the doctor,Mumbai
"Hair loss and baldness was a big decision for me.
The rapid pace of hair loss was even more worrying. After few months of experiments, I found the right solution with DNCC Dr Nishita immense experience in the field of hair transplant and the results of previous treatments has won my trust and today, when I look back, I feel that I’ve made the right decision. 
Trichologists at DNCC are skilled and personally mentored by Dr Nishita. the hair transplant, is their secret. 
Expected results achieved, value for money, thank you so much to Dr.Nishita for your awsme treatment.
",I recommend the doctor,Mumbai
"S. Neha - Import & Export 
Mumbai, India
I have noticed good improvement. Earlier, the acne was far more frequent and more in number and severity. Now, the outbreaks are visible reduced. I wish to continue treatment for some more time so that my problem does not come back again. Dr Nishita is very helpful, cordial and extremely friendly. She sets a comfortable atmosphere which enables easy and detailed interaction. Many thanks to Dr Nishita and to DNCC Team for curing me.
Dr Nishita gave me excellent treatment. thank you Doctor",I recommend the doctor,Mumbai
"My name is eliza after visiting for the first i feel very good about the staff and the treatments. They started diamond treatment very good and had visible changes in the sitting. 
I would feel to continue the treatment for live long as the face gets very good and feeling fresh. A very good treatment and of course with therapist. Staff is friendly and has a very good command on the treatment.
",I recommend the doctor,Mumbai
"The first question Dr. Sheth asked me was whether I was married. When I asked why, she said it was because she intended to prescribe me strong medication that should not be taken by pregnant women. This is before examining my skin, or even asking me a single question about the issue I was facing (a mild, but annoying, scattering of whiteheads on my face.) When I asked her to explain her diagnosis, she began yelling that she had 25 years of experience and could tell what I needed as soon as I walked into the room. I would not recommend this doctor because:a) She has a poor bedside manner and went straight to prescription without thinking it necessary to explain her diagnosis** *** ***** ****** ** ******* *** ********* ****** **** **********As an aside, she seems to have really bad skin, which is thickly covered in makeup - not inspiring much confidence in a patient. ",I do not recommend the doctor,Mumbai
"I, Miss Tejal P Amrute is Very Happy with this Dr.Nishita cosmetic clinic. 
I have got full satisfaction with my HGF and PRP treatment for my hair.
From my childhood, I was completely with no hair but by doing HGF and PRP treatment with Dr, Nishita’s cosmetic clinic, I have gained my hair a lot.

I am very happy and thankful with Dr.Nishita Treatment and with her clinic. It is a wonderful change for me. Thank you,
",I recommend the doctor,Mumbai
"""I had come for scar reduction treatment Dr. suggested for Derma Roller and FR laser treatment,Derma roller helped to reduce the scars and the visibility also reduced, but the depth of scars is not reduced much,FR lightened the skin color a bit. 
Various face packs reduced the skin tone but the face patch results were quite satisfactory..
The staff is very friendly and knows the patient requirement quite well.
Overall the quality of services is very good.""

",I recommend the doctor,Mumbai
"I, Mrs.Ramola aged 62yrs am very grateful to Dr.Nishita Sheth for completely Transforming my skin and life for a better future. 
I used to look old due to the wrinkles on my face many problems due to that but 
Dr.Nishita has done wonders on my skin. I thank s her a lot.
Her lot .GOD BLESSES HER!!!
i am very happy with my treatment.",I recommend the doctor,Mumbai
"A great Experience that I feel Within 2 sittings my skin become much better than before
Thank you DNCC you give me a new Life to my face & confidence to face world around me .

",I recommend the doctor,Mumbai
"I had taken lipo treatment , Results are very good , all staff are very good in their job, Doctor is excellent
in her work very sweet and gentle, Explains very well, I am very very happy with my results..

",I recommend the doctor,Mumbai
Great experience and fast results. Location is very central near Mulund Station and Dr Manek has 40 years of experience as a skin specialist. Got better with treatment. Would happily visit again.,I recommend the doctor,Mumbai
"Had gone for my mom's skin infection treatment Doctor is Very nice , humble , friendly *** ********* ********** Makes patient very comfortable ....got the result immediately ...",I recommend the doctor,Mumbai
"Doctor is very humble & polit* ** *** ** **** ******* *** *** ********** ******************* I had severe itching all over my torso & even below knees. Doc gave a cream and advised basic dos & donts. Although superficially there seemed to be some improvement, *** ** ******* ****** ********** Went few more times to the doc (over the next 3-4 months). He merely changed the creams but said its alright, go for a walk, read some book, play some guitar, keep your mind diverted,  dont worry & dont take stress etc (he said this in all the follow up visits). In one of a subsequent follow up, doc started counting the days since I last visited him and told me there is a delay of couple of days , so he will charge few bucks more. He said he follows that policy -i.e. if you come after your follow up date, price is higher, if you come after 15 more days the price is even higher etc etc. I never heard of it, but maybe he would have a genuine reason for it. I do not know. He had given a date for next follow up ** ******* * **** *** ****** * ***** ********** *** ***** ***** *** ** *********** ************ I took a second opinion by another Dermat in the same building and I was told that it is a case of  Eczema (some specific type) and the new doc changed the medicines *** ******* **** ********** ** ****** **** * ***** * *** **** ***** ** ****** *** ************* So pls take note of the same. The doc is an experienced professional, *** ***** ** ********* ***** ******** I thought of giving a genuine feedback.",I do not recommend the doctor,Mumbai
Excellent. The clinic is equipped with good facelities. The doctors are very experienced and kind. I feel much better after the treatment.,I recommend the doctor,Mumbai
Excellent skills and knowledge.Good experience.....Its a pleasure meeting a docter like him....Best in his class.,I recommend the doctor,Mumbai
Does not give proper information and just charges exorbitantly especially poor people. highly unrecommended. ,I do not recommend the doctor,Mumbai
"I was suffering from ""Exam stress disorder"" like I was not able to concentrate properly starting one month before exam and had increased heart rate ,anxiety, increased breathing, sometimes even not able to sleep whole night due to fear of exams. I got Dr Sanghnayak recommend by one of my very close friend . When I visited him one month ago, it was very warming welcome I received. I felt like I was talking to my friend doctor. ** *** ***** ********* *** **** *********** *****  ** ********* ** *** ****** After counseling, I was cured almost half and started few medication. I also visited him inbetween. I got very score in my exams not only passed , all due to Dr Sanghnayak's help. I am very thankful to him.",I recommend the doctor,Mumbai
"DR. Sanghanayak meshram is very caring .he listens  to  patients complaints very patiently and gives adequate time for the counselling sessions.i first consulted him for depression due to personal mishaps  , I am much better now and continuing his treatment .Really a very good doctor to recommend ",I recommend the doctor,Mumbai
"Dr sanghnayak meshram is genuine n really caring doctor for pateints, I visited many doctors before but not getting relief. I did everything EEG, MRI FULL body checkup routine but didn't find any abnormalities. Doctor sahab pick immediately what pblm I m facing pricribe me some MEDICINE N trust to get relieved very soon. It happen n now I m enjoying headache free life. Thanx for care n love * **** **** ****** * ***** ** *****. Best of luck for future n love from my family",I recommend the doctor,Mumbai
"Dr.  Meshram has been treating my aged father for anxiety.  I have found  him to be very caring,  considerate and patient in his approach.  He is willing  to spend time with the patient to fully  understand the issues.  He also explains the problems and line of treatment in simple language,  which gives confidence to the patient and his relatives. ",I recommend the doctor,Mumbai
"I have met many before for the same issue and was unable to get relief but Dr.Meshram seems to be working good for me. Also he has always shown patience to listen to my issues, unlike other docs running after time/money. Really nice, hope he stays the same ;)Thanks Dr.Meshram. ",I recommend the doctor,Mumbai
Whenever I think too much I get headaches.I went to Dr Sanghanayak he told me that this can be dangerous for our brain and he counseled me and asked me to take necessary steps and activities which will slowly lessen ur headache. I am regularly doing those exercises to keep myself out of stress.,I recommend the doctor,Mumbai
"Took a friend to Dr Meshram for treament of some symptoms which we found out were related to schizophrenia. Very helpful doctor and we had a great experience. Made my friend feel comfortable, explained everything to us in good detail and within a very short span of time  my friend started showing significant improvement with his intervention. I would really recommend anyone looking for a good psychiatrist to visit Dr. Sanghanayak for comprehensive treatment and brilliant results ",I recommend the doctor,Mumbai
"my friend was suffering from psychological disorders, my neighbour recommended me to take my friend to doctor Sanghnayak Meshram. He is very caring and intelligent doctor within three visits my friend cure and she is working happily in day to day life.",I recommend the doctor,Mumbai
"My cousin was suffering from Schizophrenia, we visited Dr. Sanghanayak Meshram for this. From our first visit he started treatment and found results of improvement.  He stated his treatment and also suggested us many remedies and precautions to be taken at home to help my cousin recover soon. Now my cousin is working happily in her day to day life.  I would really say Dr. Samghanayak Meshram is very friendly, caring and intelligent doctor. ",I recommend the doctor,Mumbai
"I was caught by depression. I went to Dr. Sanghanayak and he helped me in the best way possible. He primarily gave me less strong doses but only when they were found to b not sufficient, he jumped on to a stronger dose of medicines. And ultimately, I came out of it. He saved my life and I am very thankful to him.",I recommend the doctor,Mumbai
"very friendly attitude, listens patiently, gives ample of time, I am suffering from depression and anxiety for years, Dr gave me minimum meds and suggested life style modifications, they have made me normal and I can function normally now.highly recommended",I recommend the doctor,Mumbai
"I consulted Dr for my problem at work and decrease sleep, he listened to me very patiently and then asked me for my detail life story and that made me feel better and prescribed only one medicine. I am on treatment for last one month now and I am a different individual.thanks",I recommend the doctor,Mumbai
"Doctor is very friendly and polite, explained me about my problems in details. there has been a remarkable change in my personality . strongly recommended.",I recommend the doctor,Mumbai
Dr is very good as he can handle anger management very well also he treat major depression very well ,I recommend the doctor,Mumbai
"depression and alcohol from many yes, no happy, always sad and drunk.taking treatment from 10 months, stopped alcohol, happy and regular to work. thank you",I recommend the doctor,Mumbai
Have experienced great improvement in my health with lot of positivity in my attitude towards life.Highly recommended by me.,I recommend the doctor,Mumbai
"Doctor was very friendly and polite, he gave me a proper understanding of my stress and the reasons behind it . counseling and one capsule has really changed my life.thank you",I recommend the doctor,Mumbai
"on treatment from last one month and the intensity and frequency of headache  has became considerably low with medication and lifestyle changes, thanks for the support.",I recommend the doctor,Mumbai
"I never had an idea that I am suffering from depression, my friends got me here, and Dr Sanghanayak gave me lot of time, answered my queries, started medications and counseling and it makes a big difference, Thanks",I recommend the doctor,Mumbai
"sober since last 9months , thanks to u sir, I never thought I could have ever done this . I never knew that drinking alcohol is a illness and has a treatment",I recommend the doctor,Mumbai
"Experience was good , totally satisfied  with treatment and management, doctor is very cooperative and gives enough time",I recommend the doctor,Mumbai
"*** ** *** **** ****** * **** *******, soft spoken, has deep understanding of his subject, gave me correct diagnosis and minimum medication. helped me a lot",I recommend the doctor,Mumbai
Dr Meshram has **** ********* *** good experience in dealing with pshycatric and anxiety issues and I was happy the way he took care of the one of the patients in my family.,I recommend the doctor,Mumbai
"From the first visit hallucination decresed tremendously and headache later within short period of two three days.. would like thank dr and like to recommend others also. Go n try him, ** ** **** *** ****",I recommend the doctor,Mumbai
"having headache from last 6 mths , visited him before 15 days , much better on treatment with minimum medication and restarted work ",I recommend the doctor,Mumbai
"talked with compassion, gave ample time, correct instructions, no useless investigations, thanks for all the help, God bless",I recommend the doctor,Mumbai
"I was always afraid to travel by train and bus and of crowded places, started treatment 2weeks ago, now I have started to travel by bus , will board on train soon. thanks for your support.",I recommend the doctor,Mumbai
"Doctor gave perfect diagnosis and time, minimum medications, he is well versed with psychotherapy and that got a positive effect on treatment",I recommend the doctor,Mumbai
"I am suffering from ocd from more than 15 yes , took treatment with lots of psychiatrists but I was always having partial improvement, but I am functioning too well since last 2mths due to sirs help and support. thanks",I recommend the doctor,Mumbai
"great clinician ,thorough knowledge, listens with full interest, gives ample of time, I felt too much relivedjust after talking to him",I recommend the doctor,Mumbai
"Very good dr ,given proper consulting time and counsling.
satisfied with treatment,
now happy with family and freinds.",I recommend the doctor,Mumbai
"Work stress and sleep deprivation had started to decrease  my work efficiency,  was planing to leave job,  visited Dr sanghanayak meshram,  felt connected,  discussed a lot,  resumed work,  better on treatment. ",I recommend the doctor,Mumbai
"I was having stomach pain which was unbearable.  I went to doctor and was cured by so.
It was very nice experience and the doctor was very precise about diagnosis. 
Got cured in a week and still feeling very good.
Very nice experience with doctor. ",I recommend the doctor,Mumbai
"doing CA , lot of stress , lost confidence, was not able to concentrate on studies, Dr sanghanayak prescribed a capsule once a day only, my concentration is better Now, marching towards full recovery. Highly recommended",I recommend the doctor,Mumbai
"I took my friend for minor  procedure ,she was treated very nicely ,and soon cured from her disorders . Dr. Sanghanayak Meshram is really a good doctor . Thanks sir.",I recommend the doctor,Mumbai
"I took my friend to dr Meshram, my friend was suffering from Psychic integration,  with the treatment of dr meshram my friend cured very fast and now he is good. Dr meshram is intelligent dr.",I recommend the doctor,Mumbai
"I took my friend to Dr. Sanghanayak Meshram, my friend was suffering from panic disorder, so we went to doctor. With the consistent treatment and care my friend recovered very soon. god bless U. ",I recommend the doctor,Mumbai
"My friend was suffering from panic disorder. I took my friend to Dr. Sanghanayak Meshram, he consulted so nicely. With his treatment my friend recovered soon. Thank u sir. God bless u.",I recommend the doctor,Mumbai
"My grandfather is suffering from forgetfulness from last 3 years, gradually started aggressive behavior,  Dr Sanghanayak diagnosed dementia and explained us about the illness, Started treatment he is better now",I recommend the doctor,Mumbai
"No one ever understood my problem. Everybody said that with time my problems will get sorted out but i never felt the change so i decided to meet the doctor. This was the first time that i came to know that yes i needed some counselling and Dr sanghanayak understood my problem very well. He did not let me feel that this is a very big problem and i am in a big trouble.
Along with medicines his each word has been a great help for me. ",I recommend the doctor,Mumbai
"My brother has schizophrenia since many years, was on treatment but was never better , visited dr sanghanayak , he optimized meds, made them only 2tabs at night, my brother is no longer sedated for days and has restarted working. God bless him",I recommend the doctor,Mumbai
"Good knowledge. Gives ample of time,  fully satisfied with approach, will definitely like to recommend him",I recommend the doctor,Mumbai
"i went to body aesthetix for my pigmentation. consulted dr. shah, he referred me to dr. jahanzeb for my treatment. she listened to my complaints and after examining my skin she suggested me treatment accordingly. i could see drastic result in 1st session itself. can't wait for my remaining sessions. kudos to dr. shah, dr. jahanzeb and their team.",I recommend the doctor,Mumbai
"Doctor  is very friendly  ,kind and soft spoken. After getting  treatment  I am able  to explain  my feelings. I recovered  very fast.Millions  of bleesing  to doctor.Almighty keep you always  happy in your life. ",I recommend the doctor,Mumbai
**** *********** ****** ** ******* **** great staff services from body aesthetix team good luck for future,I recommend the doctor,Mumbai
Went for my skin treatment got very nice result because of dr kamal shah                             ,I recommend the doctor,Mumbai
"My sister was facing lot of acne and pimple problem and weight gain problem, we saw good reviews online and visited doctor as she was very affordable too and really happy as she diagnosed my sister's problem to pcod as before doctors were treating her skin and weight separately ,but in a few weeks again it used to crop up , now after 6 months my sister has lost weight and acne too. Thanks doctor Rupal .",I recommend the doctor,Mumbai
"my wife was pregnant and had some complications due to late pregnancy. Dr Rupal took care of the regular check ups & promptly advised us sonography & blood tests at the right time to avoid any complications. Thanks to her, we are now the proud parents of a healthy girl child. Thanks Doctor.",I recommend the doctor,Mumbai
"was taking lot of medicines for my pcod and thyroid with no effect, then visited Dr Rupal , am able to see changes in my weight and also my pimples acne is getting less , thank you doctor ",I recommend the doctor,Mumbai
"She has a good appointment system no need to wait doctor spends around 20 mins explaining and in depth check up and extremely friendly and does gynaec work too and pocket friendly also 300rs is very affordable , from inside her clinic is also well maintained and over all a nice person , took my wife to her clinic , searched her via Google ",I recommend the doctor,Mumbai
dr rupal gave very nice treatment from blood hemoglobin level 7 now I am on 11 she is very friendly and nice I recommend her,I recommend the doctor,Mumbai
Indeed a well equipped and very well qualified and fully experienced and GREAT DIGNOSTIC AND CLINICAL JUDGEMENT in all A great and ever smiling  doctor and persone and most relaible too  .one  of  the best and reliable doctor in Santacruz .,I recommend the doctor,Mumbai
"Well Experience with various illness and timely diagnosis, saved me with sever health  complications. Easily approachable and friendly nature wins confidence of patient. ",I recommend the doctor,Mumbai
it was grt exp... n vry gentlemen. knowledgeable dr. pls any problem regarding skin pls consult him thy give best treatment....  ,I recommend the doctor,Mumbai
This Doctor prescribed me medicines Costing  Rs 10500 which I didn't buy. He told that only medical stores near his clinics keep it. On a little bit of research i found out that most of the medicines are from a Brand called winallure which isn't available anywhere (expect near his clinic) *** **** ** ******** **** ********* ********* **** ***** **** *********** ********* ** **** ********* * ***** **** ****** ** ****** ** *** ********* **** **** ** i don't recommend this doctor to anyone ****** *** **** * *** ** *********** ** *** ** ** ** * ****** ******** ,I do not recommend the doctor,Mumbai
The staff that books appointment is not at all friendly.The doctor will take fixed number of 40patients only in 2 hrs.Staff treats as if they don't need out patients and they do favor by booking appointment.,I do not recommend the doctor,Mumbai
"i'm not recommended to anyone, dr not listening the problem properly, he is hurry and give full pages written prescription of Worth Rs. 8000 also he told me to buy the prescription from the hospital's clinic only. i did not buy finding another dr. ",I do not recommend the doctor,Mumbai
I visited so many doctors... but nobody could diagnose my problem... he was the only doctor who could actually diagnose my problem... ********* *** ** ********* ***t i keep recommending his name to my friends and relatives...very good experience i must say,I recommend the doctor,Mumbai
His was very caring * ********** ********** ** ********* **** * ********* ********** The recovery was fast & had no side effects. Good value for Money. ,I recommend the doctor,Mumbai
My sugar was too high thanks to Dr Salaah and axis hospital they care too much thank a lot for caring very nice,I recommend the doctor,Mumbai
I have been visiting Dr Pathak for since 1996.** ** *** **** ******* *** *** **** **** He would never uneceseraily make you do tests. I have never come across anyone as effective as Dr Pathak. I would recommend anyone in the Kandivali Borivali and Malad area. ** ** ****** **** ,I recommend the doctor,Mumbai
"I have had very positive experience with Dr. Sundar Bapu Desai. He has been my primary care physician for almost 25 years now & always provided the absolute best care and I believe, best advice and treatment during every visit and for every issue.

If you are looking for a doctor whose medical knowledge is encyclopaedic, then Dr. Sundar Bapu Desai is someone you should consider visiting.”
",I recommend the doctor,Mumbai
*** ** *** **** ****** ** *** ***** ********It’s our family doctor from last 2 generations.... excellent work and experienced  👨‍⚕️ doctor ,I recommend the doctor,Mumbai
He is extremely nice doctor. Gives you his time and understands the problem.  I am a dentist myself and * *** ****** ** *** *** **********He is very polite. Thank you so much Doctor. ,I recommend the doctor,Mumbai
"Very very bad experience. I really suspect that he have medical registration or not..given some hand made colorful medicines..when I go there and tell my problem, he replied like 'Now only god can save you'. Practo please don't refer such a bad doctor.",I do not recommend the doctor,Mumbai
He has been my family doctor for more the 15 years. *** ** *** **** *** **** * **** **** **** ******* He will guide you correctly towards the medical treatment. Will provide good references for further treatment if required. ,I recommend the doctor,Mumbai
"I had allergy to cold food. If I eat an ice cream , the very next day I'd have running nose. I tried many options; but they didn't work. I came to know about Dr. Ratnadeep through friends and acquaintances. He was very polite and has pleasant personality. He was specific about questions and diagnosis was to the point. Although looks young ; ** ** *************.  I'd definitely recommend him.",I recommend the doctor,Mumbai
"Totally thorough and genuine. Sound advice and counselling as well. *** ********* *** **** **** ********** The extremely efficient, gentle and polite manner communication skill makes it ever to easier express our problem without worrying too much.highly recommended...",I recommend the doctor,Mumbai
"I ws hvg joint pain, for mny days.. Shown to many doctors, but not satisfied vt their Treatment nor the pain gone.... But aftr consultation n treatment frm dr ranatdeep sir,  my severe joint pain gone..... M good n can do my regular work...... Thnks to sir....... I always recommend...",I recommend the doctor,Mumbai
Doctor has advised on my father dialysis treatment. He also gave a good sound advices for his overall health improvement which have also contributed in significant progress of his recovery.,I recommend the doctor,Mumbai
i had a back pain which i was nt able wo move at all after visiting the docter i got a injection with in ten min i gt a relief and able to do my normal activities thank you so much for the help,I recommend the doctor,Mumbai
